age,author,brand,category,color,condition,duration,editor,id,image_height,image_url,image_width,images_count,material,price,product_description,product_height,product_length,product_name,product_size,product_width,shoe_size,store_name,sub_category_1,sub_category_2,sub_category_3,sub_category_4,vintage,warranty,weight,wifi,year,pixels
-1,-1,-1,4,-1,1,,-1,1380,1100.0,10133,1100.0,3,-1,10.0,10206,,,9142,-1,,,3,55,-1,-1,-1,0,-1,900.0,-1,,1210000.0
-1,-1,2973,0,-1,0,,-1,1381,1024.0,10134,683.0,5,13,89.0,10207,,,9143,-1,,,6,16,4,9,-1,-1,-1,2800.0,-1,,699392.0
-1,-1,222,0,9,2,,-1,1382,675.0,10135,900.0,3,-1,7.0,10208,,,9144,3,,,9,0,4,-1,-1,-1,-1,250.0,-1,,607500.0
-1,-1,2974,0,0,4,,-1,1383,1536.0,10136,1536.0,4,8,10.0,10209,,,-1,4,,,2,11,-1,-1,-1,0,-1,290.0,-1,,2359296.0
-1,-1,2975,0,10,0,,-1,1384,1536.0,10137,1536.0,4,78,10.0,10210,,,-1,-1,,39.0,11,51,-1,-1,-1,1,-1,364.0,-1,,2359296.0
-1,-1,257,0,11,3,,-1,1385,675.0,10138,900.0,4,-1,6.9,10211,,,9145,7,,,9,39,-1,-1,-1,-1,-1,300.0,-1,,607500.0
-1,1153,-1,6,-1,1,,641,1386,616.0,10139,616.0,1,-1,1.2,10212,,,9146,-1,,,32,-1,-1,-1,-1,-1,-1,134.0,-1,1994.0,379456.0
-1,-1,-1,4,-1,0,,-1,1387,3471.0,10140,2990.0,3,-1,6.0,10213,,,9147,-1,,,34,47,-1,-1,-1,0,-1,350.0,-1,,10378290.0
-1,1154,-1,6,-1,1,,724,1388,2048.0,10141,1536.0,5,-1,60.0,10214,,,9148,-1,,,14,-1,-1,-1,-1,-1,-1,2000.0,-1,1949.0,3145728.0
-1,-1,2976,0,-1,2,,-1,1389,810.0,10142,1080.0,5,-1,10.0,10215,,,9149,2,,,9,27,-1,-1,-1,-1,-1,500.0,-1,,874800.0
-1,-1,64,0,-1,3,,-1,1390,810.0,10143,1080.0,4,-1,12.0,10216,,,9150,0,,,9,9,-1,-1,-1,-1,-1,300.0,-1,,874800.0
-1,-1,-1,2,9,3,,-1,1391,1768.0,10144,2536.0,2,52,5.0,10217,,,9151,4,,,17,2,0,-1,-1,0,-1,188.0,-1,,4483648.0
-1,938,-1,6,-1,1,,35,1392,383.0,10145,600.0,1,-1,5.0,10218,,,9152,-1,,,32,-1,-1,-1,-1,-1,-1,562.0,-1,2003.0,229800.0
-1,-1,-1,7,6,1,,-1,1393,3648.0,10146,3648.0,4,-1,27.0,10219,,,9153,-1,,,30,19,5,-1,-1,-1,-1,600.0,-1,,13307904.0
-1,-1,-1,1,14,0,,-1,1394,3168.0,10147,3168.0,4,279,28.0,10220,,,9154,-1,,,30,13,-1,-1,-1,1,-1,400.0,-1,,10036224.0
-1,-1,-1,1,6,1,,-1,1395,4608.0,10148,3072.0,3,1949,25.0,10221,,,9155,-1,,,15,1,-1,-1,-1,1,-1,900.0,-1,,14155776.0
17,-1,2977,5,0,4,,-1,1396,2448.0,10149,2448.0,4,-1,8.0,10222,,,9156,-1,,,19,57,4,126,-1,0,-1,400.0,-1,,5992704.0
-1,-1,-1,1,-1,1,,-1,1397,1024.0,10150,760.0,5,90,30.0,10223,23.0,34.0,9157,-1,22.0,,6,26,-1,-1,-1,1,-1,4400.0,-1,,778240.0
-1,-1,-1,4,-1,0,,-1,1398,1100.0,10151,1100.0,2,-1,10.0,10224,,,9158,-1,,,3,-1,-1,-1,-1,1,-1,1000.0,-1,,1210000.0
-1,-1,31,5,-1,1,,-1,1399,1100.0,10152,1100.0,4,-1,65.0,10225,,,9159,-1,,,3,45,-1,-1,-1,1,-1,750.0,-1,,1210000.0
-1,-1,55,4,0,0,,-1,1400,3251.0,10153,2240.0,3,-1,15.0,10226,,,9160,-1,,44.0,0,2,64,-1,-1,0,-1,700.0,-1,,7282240.0
-1,-1,31,1,3,0,,-1,1401,1100.0,10154,1100.0,3,-1,50.0,10227,,,9161,-1,,,3,13,-1,-1,-1,0,-1,370.0,-1,,1210000.0
-1,-1,-1,2,14,0,,-1,1402,503.0,10155,612.0,3,133,15.0,10228,,,9162,-1,,,22,36,19,-1,-1,1,-1,400.0,-1,,307836.0
-1,-1,2978,2,-1,4,,-1,1403,2200.0,10156,2200.0,5,740,45.0,10229,,,9163,-1,,42.0,8,82,31,3,-1,0,-1,1500.0,-1,,4840000.0
-1,1155,-1,6,-1,0,,725,1404,1536.0,10157,1152.0,4,-1,10.0,10230,,,9164,-1,,,14,-1,-1,-1,-1,0,-1,2500.0,-1,1994.0,1769472.0
-1,-1,-1,1,2,0,,-1,1405,5312.0,10158,2988.0,3,182,20.0,10231,70.0,120.0,9165,-1,43.0,,40,24,9,110,-1,-1,-1,1000000.0,-1,,15872256.0
-1,1156,-1,6,-1,0,,35,1406,616.0,10159,616.0,1,-1,7.9,10232,,,9166,-1,,,32,-1,-1,-1,-1,-1,-1,538.0,-1,1969.0,379456.0
-1,-1,1045,0,3,3,,-1,1407,810.0,10160,1080.0,3,-1,10.0,10233,,,9167,2,,,9,11,-1,-1,-1,-1,-1,250.0,-1,,874800.0
-1,-1,2979,4,-1,2,,-1,1408,1920.0,10161,1080.0,2,-1,18.0,10234,,,9168,-1,,,27,117,-1,-1,-1,0,-1,4300.0,-1,,2073600.0
-1,-1,108,0,13,0,,-1,1409,2448.0,10162,2448.0,7,18,8.0,10235,,,9169,1,,,18,0,4,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,2980,0,2,4,,-1,1410,2448.0,10163,2448.0,4,623,12.0,10236,,,9170,5,,,20,68,4,-1,-1,0,-1,700.0,-1,,5992704.0
-1,-1,-1,1,3,4,,-1,1411,800.0,10164,800.0,5,8,5.0,10237,,,9171,-1,,,2,-1,-1,-1,-1,1,-1,60.0,-1,,640000.0
-1,-1,1303,5,-1,0,,-1,1412,2200.0,10165,2200.0,2,-1,15.0,10238,,,9172,-1,,,8,89,-1,-1,-1,0,-1,1000.0,-1,,4840000.0
-1,-1,2981,0,2,4,,-1,1413,2448.0,10166,2448.0,8,1950,8.0,10239,,,9173,5,,,19,24,9,-1,-1,0,-1,600.0,-1,,5992704.0
-1,-1,729,1,6,1,,-1,1414,4032.0,10167,2268.0,3,-1,13.0,10240,,,9174,-1,,,1,1,-1,-1,-1,1,-1,650.0,-1,,9144576.0
-1,1157,-1,6,-1,0,,160,1415,250.0,10168,406.0,1,-1,3.0,10241,,,9175,-1,,,13,-1,-1,-1,-1,-1,-1,304.0,-1,2013.0,101500.0
-1,-1,-1,4,-1,0,,-1,1416,1100.0,10169,1100.0,2,-1,15.0,10242,,,9176,-1,,,3,67,45,-1,-1,-1,-1,450.0,-1,,1210000.0
-1,-1,-1,0,-1,1,,-1,1417,1100.0,10170,1100.0,3,-1,90.0,10243,,,9177,-1,,,3,53,4,-1,-1,0,-1,20.0,-1,,1210000.0
-1,-1,2982,4,2,1,,-1,1418,3024.0,10171,3024.0,10,-1,28.0,10244,,,9178,-1,,,36,6,4,-1,-1,1,-1,2000.0,-1,,9144576.0
-1,-1,-1,2,-1,0,,-1,1419,2448.0,10172,2448.0,4,-1,35.0,10245,,,9179,-1,,,11,36,19,39,-1,1,-1,650.0,-1,,5992704.0
-1,-1,-1,1,7,1,,-1,1420,2438.0,10173,2131.0,3,78,30.0,10246,28.0,35.0,9180,-1,25.0,,0,-1,-1,-1,-1,0,-1,2700000.0,-1,,5195378.0
-1,-1,145,1,0,0,,-1,1421,3888.0,10174,2592.0,4,106,15.0,10247,,,9181,-1,,,12,3,-1,-1,-1,1,-1,200.0,-1,,10077696.0
-1,-1,-1,1,-1,0,,-1,1422,3072.0,10175,2304.0,2,-1,140.0,10248,,,9182,-1,,,14,15,-1,-1,-1,-1,-1,3000.0,-1,,7077888.0
-1,-1,2983,1,14,0,,-1,1423,1920.0,10176,1920.0,4,166,80.0,10249,,,9183,-1,,,33,-1,-1,-1,-1,-1,-1,2000.0,-1,,3686400.0
-1,-1,-1,0,8,0,,-1,1424,1858.0,10177,985.0,1,-1,22.0,10250,,,9184,-1,,,31,35,-1,-1,-1,0,-1,500.0,-1,,1830130.0
-1,-1,-1,1,-1,1,,-1,1425,3000.0,10178,4000.0,3,-1,20.0,10251,,,5878,-1,,,11,13,18,-1,-1,0,-1,4000.0,-1,,12000000.0
-1,-1,2984,0,6,2,,-1,1426,1000.0,10179,1000.0,3,13,15.0,10252,,,9185,-1,,43.0,25,33,126,9,-1,-1,-1,1000.0,-1,,1000000.0
-1,306,-1,6,-1,0,,224,1427,3072.0,10180,2304.0,3,-1,13.0,10253,,,9186,-1,,,14,-1,-1,-1,-1,-1,-1,400.0,-1,,7077888.0
-1,-1,-1,0,0,0,,-1,1428,2182.0,10181,2142.0,4,1951,25.0,10254,,,9187,-1,,,0,35,6,-1,-1,0,-1,270.0,-1,,4673844.0
-1,-1,81,0,-1,3,,-1,1429,675.0,10182,900.0,5,-1,10.0,10255,,,9188,2,,,9,110,-1,-1,-1,-1,-1,500.0,-1,,607500.0
-1,-1,2985,1,3,0,,-1,1430,5152.0,10183,3864.0,3,67,6.0,10256,,,9189,-1,,,41,38,37,-1,-1,0,-1,600.0,-1,,19907328.0
-1,-1,-1,1,0,0,,-1,1431,800.0,10184,761.0,4,304,20.0,10257,,,9190,-1,,,5,3,-1,-1,-1,-1,-1,1000.0,-1,,608800.0
-1,-1,-1,1,6,0,,-1,1432,4000.0,10185,3000.0,2,1532,7.5,10258,,,9191,-1,,,0,1,49,66,-1,0,-1,750.0,-1,,12000000.0
-1,-1,363,0,8,4,,-1,1433,2448.0,10186,2448.0,4,274,4.0,10259,,,9192,4,,,20,24,10,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,2986,2,9,1,,-1,1434,2888.0,10187,3944.0,6,-1,18.0,10260,,,-1,-1,,,28,2,11,-1,-1,1,-1,350.0,-1,,11390272.0
-1,-1,2987,0,4,4,,-1,1435,1000.0,10188,1000.0,3,1341,15.0,10261,,,9193,5,,,25,0,-1,-1,-1,-1,-1,1000.0,-1,,1000000.0
-1,-1,69,0,6,3,,-1,1436,675.0,10189,900.0,3,-1,5.0,10262,,,9194,8,,,9,11,-1,-1,-1,-1,-1,250.0,-1,,607500.0
-1,-1,-1,6,-1,4,,-1,1437,1100.0,10190,1100.0,2,-1,9.0,10263,,,9195,-1,,,3,-1,-1,-1,-1,-1,-1,900.0,-1,,1210000.0
-1,-1,-1,6,-1,4,,-1,1438,1100.0,10191,1100.0,5,-1,12.0,10264,,,9196,-1,,,3,-1,-1,-1,-1,-1,-1,1000.0,-1,,1210000.0
-1,642,-1,6,-1,0,,437,1439,310.0,10192,500.0,1,-1,5.7,10265,,,9197,-1,,,13,-1,-1,-1,-1,-1,-1,357.0,-1,2012.0,155000.0
-1,-1,32,0,11,2,,-1,1440,2448.0,10193,2448.0,6,83,12.0,10266,,,9198,15,,,19,59,4,35,-1,-1,-1,400.0,-1,,5992704.0
-1,-1,1936,0,11,0,,-1,1441,2448.0,10194,2448.0,7,339,8.0,10267,,,9199,10,,,19,9,4,-1,-1,0,-1,400.0,-1,,5992704.0
-1,1158,-1,6,-1,0,,726,1442,4510.0,10195,2448.0,3,-1,150.0,10268,,,9200,-1,,,15,-1,-1,-1,-1,1,-1,9000.0,-1,,11040480.0
-1,-1,-1,5,-1,1,,-1,1443,3648.0,10196,5472.0,4,-1,30.0,10269,,,9201,-1,,,15,150,-1,-1,-1,0,-1,1500.0,-1,,19961856.0
-1,-1,167,0,13,4,,-1,1444,1536.0,10197,1536.0,5,1952,20.0,10270,,,-1,7,,,2,25,-1,-1,-1,0,-1,300.0,-1,,2359296.0
-1,-1,-1,1,-1,1,,-1,1445,2200.0,10198,2200.0,4,192,4.5,10271,,,9202,-1,,,8,1,-1,-1,-1,1,-1,2000.0,-1,,4840000.0
-1,-1,-1,1,3,4,,-1,1446,800.0,10199,800.0,5,32,22.0,10272,,,9203,-1,,,2,24,60,-1,-1,1,-1,140.0,-1,,640000.0
-1,-1,241,0,3,0,,-1,1447,2448.0,10200,2448.0,8,1953,8.0,10273,,,9204,5,,,20,25,4,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,2988,1,11,0,,-1,1448,2989.0,10201,2989.0,6,1954,70.0,10274,,,9205,-1,,,35,83,49,-1,-1,0,-1,1900.0,-1,,8934121.0
-1,-1,2989,0,7,1,,-1,1449,800.0,10202,800.0,9,13,45.0,10275,,,9206,-1,,40.0,2,16,-1,-1,-1,1,-1,1690.0,-1,,640000.0
-1,-1,-1,1,0,0,,-1,1450,3329.0,10203,2580.0,3,408,4.0,10276,,,9207,-1,,,0,38,-1,-1,-1,1,-1,430.0,-1,,8588820.0
-1,-1,-1,8,-1,4,,-1,1451,2200.0,10204,2200.0,1,-1,6.0,10277,,,9208,-1,,,8,60,18,46,-1,0,-1,500.0,-1,,4840000.0
-1,-1,2990,1,-1,0,,-1,1452,2448.0,10205,2448.0,6,698,60.0,10278,,,9209,-1,,,7,38,63,21,-1,0,-1,1400.0,-1,,5992704.0
-1,1159,-1,6,-1,1,,12,1453,616.0,10206,616.0,2,-1,1.5,10279,,,9210,-1,,,13,-1,-1,-1,-1,-1,-1,155.0,-1,2001.0,379456.0
-1,-1,2991,2,-1,4,,-1,1454,2200.0,10207,2200.0,4,322,18.0,10280,,,9211,5,,,8,82,31,31,-1,0,-1,350.0,-1,,4840000.0
-1,-1,1097,0,0,4,,-1,1455,1536.0,10208,1536.0,3,1955,9.0,10281,,,-1,-1,,,2,25,-1,-1,-1,0,-1,300.0,-1,,2359296.0
-1,1160,-1,6,-1,1,,355,1456,616.0,10209,616.0,1,-1,5.0,10282,,,9212,-1,,,32,-1,-1,-1,-1,-1,-1,346.0,-1,1999.0,379456.0
-1,-1,-1,1,10,0,,-1,1457,1791.0,10210,3430.0,2,1098,10.0,10283,,,9213,-1,,,15,38,-1,-1,-1,1,-1,1000.0,-1,,6143130.0
-1,-1,-1,1,-1,1,,-1,1458,1681.0,10211,2814.0,6,-1,50.0,10284,,,9214,-1,,,31,69,-1,-1,-1,1,-1,30000.0,-1,,4730334.0
-1,-1,31,1,14,1,,-1,1459,1100.0,10212,1100.0,1,-1,58.0,10285,,,9215,-1,,,3,38,-1,-1,-1,1,-1,777.0,-1,,1210000.0
-1,-1,-1,8,-1,0,,-1,1460,3072.0,10213,2304.0,4,-1,15.0,10286,,,9216,-1,,,14,60,49,-1,-1,1,-1,200.0,-1,,7077888.0
-1,1118,-1,6,-1,0,,65,1461,3072.0,10214,4608.0,3,-1,3.0,10287,,,9217,-1,,,21,-1,-1,-1,-1,-1,-1,480.0,-1,1960.0,14155776.0
-1,-1,-1,5,-1,0,,-1,1462,1100.0,10215,1100.0,2,-1,20.0,10288,,,9218,-1,,,3,21,-1,-1,-1,-1,-1,600.0,-1,,1210000.0
-1,-1,-1,2,11,4,,-1,1463,3120.0,10216,3120.0,4,-1,10.0,10289,,,9219,-1,,,22,82,2,21,-1,0,-1,500.0,-1,,9734400.0
-1,1161,-1,6,-1,0,,44,1464,400.0,10217,527.0,1,-1,2.0,10290,,,9220,-1,,,13,-1,-1,-1,-1,-1,-1,443.0,-1,2008.0,210800.0
-1,1162,-1,6,-1,0,,38,1465,339.0,10218,475.0,1,-1,3.0,10291,,,9221,-1,,,32,-1,-1,-1,-1,-1,-1,325.0,-1,2002.0,161025.0
-1,-1,880,4,6,0,,-1,1466,1100.0,10219,1100.0,3,-1,35.0,10292,,,9222,-1,,,3,22,-1,-1,-1,0,-1,700.0,-1,,1210000.0
-1,-1,2992,0,0,4,,-1,1467,492.0,10220,800.0,4,39,25.0,10293,,,9223,-1,,,38,16,-1,-1,-1,0,-1,400.0,-1,,393600.0
-1,-1,-1,1,6,1,,-1,1468,3088.0,10221,3088.0,4,1956,156.0,10294,,,9224,-1,,,29,13,18,-1,-1,1,-1,635.0,-1,,9535744.0
-1,-1,-1,0,16,3,,-1,1469,675.0,10222,900.0,6,-1,7.0,10295,,,9225,-1,,,9,-1,-1,-1,-1,1,-1,50.0,-1,,607500.0
-1,-1,2993,0,0,0,,-1,1470,2368.0,10223,2809.0,1,1957,8.0,10296,,,9226,13,,,0,39,-1,-1,-1,0,-1,400.0,-1,,6651712.0
-1,-1,-1,5,-1,0,,-1,1471,1000.0,10224,1000.0,3,-1,15.0,10297,,,9227,-1,,,11,8,-1,-1,-1,-1,-1,500.0,-1,,1000000.0
-1,-1,230,2,11,3,,-1,1472,1719.0,10225,2788.0,2,329,10.0,10298,,,9228,5,,,17,2,0,98,-1,0,-1,337.0,-1,,4792572.0
-1,-1,259,0,12,2,,-1,1473,1536.0,10226,1536.0,4,8,6.0,10299,,,-1,4,,,2,68,-1,-1,-1,0,-1,800.0,-1,,2359296.0
-1,-1,-1,1,0,0,,-1,1474,2296.0,10227,2620.0,4,1958,15.0,10300,,,9229,-1,,,0,12,-1,-1,-1,1,-1,1600.0,-1,,6015520.0
-1,-1,43,0,6,3,,-1,1475,810.0,10228,1080.0,5,-1,9.0,10301,,,9230,8,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,874800.0
-1,-1,2994,4,0,0,,-1,1476,2444.0,10229,2334.0,4,-1,7.0,10302,,,9231,-1,,,0,151,4,-1,-1,0,-1,30.0,-1,,5704296.0
-1,-1,2995,1,7,1,,-1,1477,3648.0,10230,3648.0,4,1115,40.0,10303,,,9232,-1,,,10,1,-1,-1,-1,-1,-1,450.0,-1,,13307904.0
-1,-1,2996,5,0,1,,-1,1478,3435.0,10231,2591.0,4,-1,25.0,10304,,,9233,-1,,,0,109,-1,-1,-1,1,-1,500.0,-1,,8900085.0
-1,1163,-1,6,-1,1,,288,1479,375.0,10232,600.0,1,-1,5.6,10305,,,9234,-1,,,13,-1,-1,-1,-1,-1,-1,496.0,-1,2006.0,225000.0
-1,-1,-1,3,-1,3,,-1,1480,483.0,10233,472.0,3,-1,119.0,10306,,,9235,-1,,,4,4,-1,-1,-1,-1,0,300.0,-1,,227976.0
-1,-1,-1,0,-1,2,,-1,1481,2200.0,10234,2200.0,3,1959,10.0,10307,,,5599,1,,,8,76,-1,-1,-1,0,-1,200.0,-1,,4840000.0
-1,-1,2997,1,2,1,,-1,1482,2803.0,10235,2175.0,5,1099,10.0,10308,,,9236,-1,,,0,1,4,-1,-1,-1,-1,1960.0,-1,,6096525.0
-1,-1,2998,1,10,0,,-1,1483,3087.0,10236,2155.0,5,168,65.0,10309,,,9237,-1,,,0,31,4,-1,-1,1,-1,3820.0,-1,,6652485.0
-1,-1,-1,1,-1,0,,-1,1484,2852.0,10237,2304.0,4,-1,50.0,10310,,,9238,-1,,,14,-1,-1,-1,-1,-1,-1,6000.0,-1,,6571008.0
-1,-1,212,0,11,0,,-1,1485,2448.0,10238,2448.0,5,18,10.0,10311,,,9239,12,,,19,20,4,-1,-1,0,-1,800.0,-1,,5992704.0
-1,282,-1,6,-1,0,,469,1486,250.0,10239,251.0,1,-1,1.2,10312,,,9240,-1,,,13,17,-1,-1,-1,-1,-1,228.0,-1,2011.0,62750.0
-1,-1,1172,0,6,3,,-1,1487,675.0,10240,900.0,3,-1,8.0,10313,,,9241,2,,,9,11,-1,-1,-1,-1,-1,250.0,-1,,607500.0
-1,-1,553,0,2,0,,-1,1488,2200.0,10241,2200.0,4,1389,8.0,10314,,,9242,5,,,8,39,-1,-1,-1,0,-1,400.0,-1,,4840000.0
-1,-1,49,0,-1,3,,-1,1489,810.0,10242,1080.0,3,-1,5.0,10315,,,9243,9,,,9,0,-1,-1,-1,-1,-1,250.0,-1,,874800.0
-1,-1,43,0,2,3,,-1,1490,675.0,10243,900.0,3,-1,5.0,10316,,,9244,1,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,607500.0
-1,-1,2572,0,0,0,,-1,1491,3456.0,10244,2304.0,3,-1,50.0,10317,,,9245,-1,,,10,10,-1,-1,-1,0,-1,126.0,-1,,7962624.0
-1,-1,-1,5,0,0,,-1,1492,1983.0,10245,3025.0,3,-1,5.0,10318,,,9246,-1,,,0,45,-1,-1,-1,0,-1,460.0,-1,,5998575.0
-1,-1,-1,3,-1,3,,-1,1493,1280.0,10246,981.0,2,-1,154.0,10319,,,9247,-1,,,4,87,91,-1,-1,-1,-1,3900.0,-1,,1255680.0
-1,-1,-1,5,-1,4,,-1,1494,3072.0,10247,2304.0,3,-1,20.0,10320,,,9248,-1,,,14,8,-1,-1,-1,-1,-1,1500.0,-1,,7077888.0
-1,-1,2999,0,2,0,,-1,1495,2448.0,10248,2448.0,4,1960,4.0,10321,,,9249,13,,,19,70,-1,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,-1,1,-1,0,,-1,1496,977.0,10249,1024.0,3,204,30.0,10322,,,9250,-1,,,6,1,-1,-1,-1,1,-1,600.0,-1,,1000448.0
-1,-1,-1,2,6,3,,-1,1497,1587.0,10250,3158.0,3,-1,10.0,10323,,,9251,5,,,17,2,0,-1,-1,0,-1,170.0,-1,,5011746.0
-1,-1,3000,0,6,0,,-1,1498,1921.0,10251,2864.0,4,-1,3.0,10324,,,9252,-1,,,0,16,-1,-1,-1,0,-1,200.0,-1,,5501744.0
-1,-1,3001,1,0,1,,-1,1499,2352.0,10252,2299.0,4,198,20.0,10325,,,9253,-1,,,0,83,61,-1,-1,1,-1,2100.0,-1,,5407248.0
-1,337,-1,6,-1,1,,-1,1500,1100.0,10253,1100.0,2,-1,59.0,10326,,,9254,-1,,,3,93,-1,-1,-1,-1,-1,1900.0,-1,1876.0,1210000.0
-1,-1,69,0,11,2,,-1,1501,675.0,10254,900.0,3,-1,4.5,10327,,,9255,3,,,9,39,-1,-1,-1,-1,-1,300.0,-1,,607500.0
-1,-1,3002,1,0,1,,-1,1502,800.0,10255,849.0,7,1961,10.0,10328,,,9256,-1,,,5,13,18,67,-1,-1,-1,800.0,-1,,679200.0
-1,-1,-1,6,-1,0,,-1,1503,3007.0,10256,1897.0,3,-1,36.0,10329,,,9257,-1,,,31,-1,-1,-1,-1,-1,-1,9000.0,-1,,5704279.0
-1,-1,3003,2,0,0,,-1,1504,2448.0,10257,2448.0,6,83,4.0,10330,,,9258,16,,,18,2,0,-1,-1,0,-1,100.0,-1,,5992704.0
-1,1164,-1,6,-1,1,,727,1505,1100.0,10258,1100.0,3,-1,45.0,10331,,,9259,-1,,,3,-1,-1,-1,-1,-1,-1,500.0,-1,1930.0,1210000.0
-1,381,-1,6,-1,0,,56,1506,,129,,0,-1,3.0,10332,,,9260,-1,,,13,97,-1,-1,-1,-1,-1,190.0,-1,1994.0,
-1,-1,135,0,7,0,,-1,1507,800.0,10259,800.0,4,23,15.0,10333,,,9261,-1,,,2,10,4,-1,-1,-1,-1,50.0,-1,,640000.0
-1,-1,3004,0,9,4,,-1,1508,2448.0,10260,2448.0,4,85,8.0,10334,,,9262,5,,,18,68,2,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,745,0,5,4,,-1,1509,2448.0,10261,2448.0,4,1962,4.0,10335,,,9263,-1,,,19,10,4,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,719,0,2,2,,-1,1510,810.0,10262,1080.0,3,-1,6.9,10336,,,9264,26,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,874800.0
-1,-1,-1,1,-1,0,,-1,1511,1536.0,10263,1536.0,4,-1,40.0,10337,,,-1,-1,,,11,1,4,-1,-1,0,-1,3000.0,-1,,2359296.0
-1,-1,3005,0,6,0,,-1,1512,2957.0,10264,2005.0,4,-1,8.0,10338,,,9265,-1,,39.0,0,56,-1,-1,-1,0,-1,46.0,-1,,5928785.0
-1,-1,73,2,6,4,,-1,1513,1536.0,10265,1536.0,3,202,12.0,10339,,,-1,5,,,2,2,0,105,-1,0,-1,550.0,-1,,2359296.0
-1,1165,-1,6,4,0,,728,1514,300.0,10266,415.0,3,-1,35.0,10340,,,9266,-1,,,22,-1,-1,-1,-1,-1,-1,2000.0,-1,,124500.0
-1,-1,-1,1,-1,0,,-1,1515,3072.0,10267,2304.0,2,-1,25.0,10341,45.0,32.0,9267,-1,31.0,,14,139,93,-1,-1,-1,-1,1000000.0,-1,,7077888.0
-1,-1,32,0,2,2,,-1,1516,2448.0,10268,2448.0,4,389,12.0,10342,,,9268,13,,,20,20,4,-1,-1,0,-1,500.0,-1,,5992704.0
-1,1106,-1,6,-1,0,,35,1517,345.0,9692,600.0,1,-1,2.0,10343,,,8746,-1,,,13,-1,-1,-1,-1,-1,-1,390.0,-1,1993.0,207000.0
-1,-1,69,0,7,3,,-1,1518,675.0,10269,900.0,4,-1,4.0,10344,,,9269,0,,,9,27,-1,-1,-1,-1,-1,600.0,-1,,607500.0
-1,-1,631,2,0,2,,-1,1519,4000.0,10270,3000.0,3,283,6.0,10345,,,-1,10,,,2,82,31,76,-1,0,-1,650.0,-1,,12000000.0
-1,-1,-1,0,-1,0,,-1,1520,1000.0,10271,1000.0,4,-1,28.0,10346,,,9270,-1,,,11,36,19,-1,-1,1,-1,50.0,-1,,1000000.0
-1,10,-1,6,-1,1,,729,1521,250.0,10272,349.0,1,-1,2.0,10347,,,9271,-1,,,13,-1,-1,-1,-1,-1,-1,184.0,-1,2003.0,87250.0
-1,266,-1,6,-1,0,,30,1522,,129,,0,-1,3.5,10348,,,8016,-1,,,13,-1,-1,-1,-1,-1,-1,328.0,-1,1999.0,
-1,-1,259,0,17,2,,-1,1523,1536.0,10273,1536.0,6,8,6.0,10349,,,-1,15,,,2,68,0,-1,-1,0,-1,750.0,-1,,2359296.0
-1,-1,3006,0,6,3,,-1,1524,480.0,10274,640.0,6,-1,7.0,10350,,,9272,-1,,,9,51,4,-1,-1,-1,-1,500.0,-1,,307200.0
-1,-1,-1,1,4,1,,-1,1525,1071.0,10275,1424.0,4,-1,100.0,10351,90.0,75.0,249,-1,67.0,,6,69,-1,-1,-1,1,-1,1000000.0,-1,,1525104.0
-1,-1,-1,0,11,3,,-1,1526,675.0,10276,900.0,5,-1,8.0,10352,,,9273,-1,,,9,16,-1,-1,-1,1,-1,500.0,-1,,607500.0
-1,-1,3007,1,12,1,,-1,1527,1100.0,10277,1100.0,3,895,30.0,10353,,,9274,-1,,,3,13,-1,-1,-1,1,-1,600.0,-1,,1210000.0
-1,-1,-1,1,3,0,,-1,1528,800.0,10278,800.0,3,8,30.0,10354,,,9275,-1,,,2,-1,-1,-1,-1,1,-1,870.0,-1,,640000.0
-1,-1,-1,5,-1,0,,-1,1529,1000.0,10279,1000.0,3,-1,5.0,10355,,,9276,-1,,,11,109,24,-1,-1,-1,-1,500.0,-1,,1000000.0
-1,-1,-1,4,-1,0,,-1,1530,2048.0,10280,1536.0,2,-1,15.0,10356,,,4792,-1,,,14,24,9,-1,-1,1,-1,200.0,-1,,3145728.0
-1,-1,-1,4,-1,0,,-1,1531,1222.0,10281,1231.0,3,-1,65.0,10357,,,9277,-1,,,6,47,-1,-1,-1,1,-1,1100.0,-1,1980.0,1504282.0
-1,-1,-1,2,-1,0,,-1,1532,2200.0,10282,2200.0,5,-1,15.0,10358,,,9278,-1,,,8,36,19,-1,-1,1,-1,500.0,-1,,4840000.0
-1,-1,512,2,4,3,,-1,1533,1796.0,10283,3374.0,2,1963,10.0,10359,,,9279,7,,,17,108,31,31,-1,0,-1,248.0,-1,,6059704.0
-1,-1,-1,0,10,0,,-1,1534,3456.0,10284,4308.0,7,1964,46.0,10360,,,9280,1,,,28,33,15,-1,-1,1,-1,600.0,-1,,14888448.0
-1,-1,3008,2,0,4,,-1,1535,2448.0,10285,2448.0,7,83,15.0,10361,,,9281,13,,,19,2,6,7,-1,0,-1,1400.0,-1,,5992704.0
